Job Title,Job ID,City,State,Country,Category,Apply Link
Technical Lead - L1,86050,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86050-en_US
Developer - L4,86055,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L4/86055-en_US
Application Architect - L1,86058,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Application-Architect-L1/86058-en_US
Technical Consultant - L1,83680,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Consultant-L1/83680-en_US
Test Engineer - L4,78199,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Test-Engineer-L4/78199-en_US
Cyber Security Analyst - L4,64821,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/64821-en_US
Security Architect - L1,81202,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Security-Architect-L1/81202-en_US
Test Engineer - L3,79798,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/79798-en_US
VLSI Engineer - L3,78754,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/78754-en_US
OCI Consultant,62522,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/OCI-Consultant/62522-en_US
VLSI Engineer - L3,78755,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/78755-en_US
Lead AI Engineer,79417,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-AI-Engineer/79417-en_US
Solution Architect - L1,80144,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Solution-Architect-L1/80144-en_US
Administrator - L3,86128,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/86128-en_US
Administrator - L2,86132,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/86132-en_US
Technical Lead - L1,86135,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86135-en_US
Technical Lead - L1,86137,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86137-en_US
Test Engineer - L3,86142,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/86142-en_US
Developer - L3,86144,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/86144-en_US
Developer - L3,86146,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/86146-en_US
Developer - L3,86148,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/86148-en_US
DevOps Lead - L2,86149,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/DevOps-Lead-L2/86149-en_US
DevOps Lead - L2,86150,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/DevOps-Lead-L2/86150-en_US
Technical Lead - L1,77812,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/77812-en_US
Technical Lead - L1,77380,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/77380-en_US
Techno Functional Consultant - L1,85702,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/85702-en_US
Technical Lead - L1,80424,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/80424-en_US
Integration Architect - L1,80012,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Integration-Architect-L1/80012-en_US
Managing Consultant - Adv. & Mgmt - L1,86838,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Managing-Consultant-Adv_-&amp;-Mgmt-L1/86838-en_US
Functional Consultant - L1,83677,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/83677-en_US
DevSecOps Consultant - L1,59545,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/DevSecOps-Consultant-L1/59545-en_US
Solution Architect - L1,80419,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/80419-en_US
Test Engineer - L4,61106,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Test-Engineer-L4/61106-en_US
Test Engineer - L4,80331,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L4/80331-en_US
Lead Administrator - L2,81195,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L2/81195-en_US
Principal Consultant - Tech & Impl - L1,79948,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Principal-Consultant-Tech-&amp;-Impl-L1/79948-en_US
DevOps Engineer - L4,79725,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/DevOps-Engineer-L4/79725-en_US
Developer - L2,76632,Mumbai,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L2/76632-en_US
Business Analyst - L5,75075,Pune,Maharashtra,India,,https://careers.wipro.com/job/Business-Analyst-L5/75075-en_US
Technical Consultant - L1,67033,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Technical-Consultant-L1/67033-en_US
Developer - L4,76106,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Developer-L4/76106-en_US
Techno Functional Consultant - L2,83571,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Techno-Functional-Consultant-L2/83571-en_US
Developer - L4,86740,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Developer-L4/86740-en_US
Technical Lead - L1,85788,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/85788-en_US
React+Next js Developer,70516,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/React%2BNext-js-Developer/70516-en_US
Developer - L3,81270,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Developer-L3/81270-en_US
Domain Consultant - L2,84758,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L2/84758-en_US
Technical Lead - L1,83199,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/83199-en_US
Technical Lead - L1,81752,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/81752-en_US
SDET- Accel Q,70647,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/SDET-Accel-Q/70647-en_US
Technical Lead - L1,86059,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86059-en_US
Developer - L3,71507,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/71507-en_US
DevOps Engineer - L4,71526,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/DevOps-Engineer-L4/71526-en_US
Principal Consultant - Adv. & Mgmt - L1,81819,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Principal-Consultant-Adv_-&amp;-Mgmt-L1/81819-en_US
IBM OpenPages,64863,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/IBM-OpenPages/64863-en_US
Administrator - L2,62371,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/62371-en_US
Administrator - L2,67985,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/67985-en_US
CyberArk - PAM Specialist,31058,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/CyberArk-PAM-Specialist/31058-en_US
Domain Consultant - L2,84752,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L2/84752-en_US
Functional Consultant - L1,85898,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/85898-en_US
Technical Lead - L1,68861,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/68861-en_US
Developer L4,85309,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Developer-L4/85309-en_US
Senior Analyst,84489,Bengaluru,Karnataka,India,Business Process,https://careers.wipro.com/job/Senior-Analyst/84489-en_US
"""Data Engineer - DB + AI - 2 (Modify JD) Data Engineer - DB Developer - 1""",79757,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Data-Engineer-DB-%2B-AI-2-%28Modify-JD%29-Data-Engineer-DB-Developer-1/79757-en_US
Developer - L3,66414,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Developer-L3/66414-en_US
Lead Administrator - L1,86506,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/86506-en_US
Senior Analyst,55324,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Senior-Analyst/55324-en_US
Cyber Security Analyst - L3,81267,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/81267-en_US
Developer - L4,87088,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Developer-L4/87088-en_US
DevOps Engineer - L3,73163,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/DevOps-Engineer-L3/73163-en_US
Production Specialist - L2,86690,Pune,Maharashtra,India,Business Process,https://careers.wipro.com/job/Production-Specialist-L2/86690-en_US
Administrator - L2,82971,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/82971-en_US
Administrator - L2,83003,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/83003-en_US
Lead Administrator - L1,87387,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87387-en_US
Lead Administrator - L1,87381,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87381-en_US
System Engineer - L4,85710,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/System-Engineer-L4/85710-en_US
Lead Administrator - L1,76831,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/76831-en_US
System Engineer - L4,87238,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/System-Engineer-L4/87238-en_US
Lead Administrator - L1,87236,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87236-en_US
Technical Lead - L1,84415,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/84415-en_US
Lead Administrator - L1,87279,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87279-en_US
Administrator - L3,87277,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87277-en_US
Administrator - L3,80201,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/80201-en_US
Domain Consultant - L3,79288,Mumbai,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L3/79288-en_US
Developer - L4,61594,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Developer-L4/61594-en_US
Administrator - L3,87328,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87328-en_US
Administrator - L3,87330,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87330-en_US
Administrator - L3,87324,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87324-en_US
Administrator - L2,87342,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87342-en_US
Test Engineer - L3,87251,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/87251-en_US
Snowflake Lead,86502,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Snowflake-Lead/86502-en_US
CISCO ACI Admin,58035,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/CISCO-ACI-Admin/58035-en_US
Administrator - L3,87365,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87365-en_US
Analyst - L2,84997,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Analyst-L2/84997-en_US
Administrator - L1,85000,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Administrator-L1/85000-en_US
Assistant Manager,85001,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Assistant-Manager/85001-en_US
Developer - L4,85011,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Developer-L4/85011-en_US
Developer - L3,85016,Gurugram,Haryana,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/85016-en_US
Project Manager - L1,85022,Pune,Maharashtra,India,,https://careers.wipro.com/job/Project-Manager-L1/85022-en_US
Delivery Operations Manager - L1,85023,Pune,Maharashtra,India,,https://careers.wipro.com/job/Delivery-Operations-Manager-L1/85023-en_US
Test Engineer - L2,85028,Bengaluru,Karnataka,India,Business Process,https://careers.wipro.com/job/Test-Engineer-L2/85028-en_US
Application Architect - L1,85034,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Application-Architect-L1/85034-en_US
Domain Consultant - L3,85059,Mumbai,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L3/85059-en_US
Domain Consultant - L1,85796,Guntur,Andhra Pradesh,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L1/85796-en_US
Test Engineer - L3,82240,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/82240-en_US
Domain Consultant - L2,79953,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L2/79953-en_US
Cyber Security Analyst - L4,86956,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/86956-en_US
Administrator - L2,82197,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L2/82197-en_US
Cyber Security Analyst - L3,79071,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/79071-en_US
Technology Architect - L1,84125,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Technology-Architect-L1/84125-en_US
Domain Consultant - L3,79459,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L3/79459-en_US
Technical Lead - L1,86820,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86820-en_US
Business Analyst - L5,72607,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Business-Analyst-L5/72607-en_US
Solution Architect - L1,86345,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/86345-en_US
Solution Architect - L1,86347,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/86347-en_US
Technical Lead - L1,86356,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/86356-en_US
Functional Consultant - L1,86369,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/86369-en_US
Production Agent - L1,86372,Bhubaneswar,Odisha,India,Business Process,https://careers.wipro.com/job/Production-Agent-L1/86372-en_US
Administrator - L2,86382,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/86382-en_US
Consultant - Tech & Impl - L1,86384,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Consultant-Tech-&amp;-Impl-L1/86384-en_US
Associate Consultant - Adv. & Mgmt - L1,86386,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Associate-Consultant-Adv_-&amp;-Mgmt-L1/86386-en_US
Technical Lead - L1,86394,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86394-en_US
Solution Architect - L1,86403,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/86403-en_US
Administrator - L2,78522,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/78522-en_US
DevOps Engineer - L4,78616,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/DevOps-Engineer-L4/78616-en_US
DevOps Engineer - L4,78617,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/DevOps-Engineer-L4/78617-en_US
Administrator - L3,87137,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87137-en_US
Principal Consultant - Tech & Impl - L1,77899,Bengaluru,Karnataka,India,Consulting,https://careers.wipro.com/job/Principal-Consultant-Tech-&amp;-Impl-L1/77899-en_US
Scrum Master - L1,78114,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Scrum-Master-L1/78114-en_US
Deputy Manager- Training,86449,Hyderabad,Telangana,India,Business Process,https://careers.wipro.com/job/Deputy-Manager-Training/86449-en_US
Administrator - L3,87132,Jaipur,Rajasthan,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87132-en_US
Automation Engineer - L4,54259,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Automation-Engineer-L4/54259-en_US
Cyber Security Analyst - L4,79121,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/79121-en_US
Test Engineer - L3,81067,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Test-Engineer-L3/81067-en_US
Functional Consultant - L1,81082,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/81082-en_US
Developer - L3,81091,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Developer-L3/81091-en_US
Technical Lead - L1,81114,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/81114-en_US
Automation Engineer - L4,81121,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Automation-Engineer-L4/81121-en_US
Technical Lead - L1,81164,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/81164-en_US
Solution Architect - L1,81167,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/81167-en_US
Developer - L4,81173,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Developer-L4/81173-en_US
Quality and Process Excellence Lead - L3,81185,Hyderabad,Telangana,India,,https://careers.wipro.com/job/Quality-and-Process-Excellence-Lead-L3/81185-en_US
Lead Administrator - L2,81194,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L2/81194-en_US
Developer - L3,66511,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Developer-L3/66511-en_US
Application Architect - L1,84221,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Application-Architect-L1/84221-en_US
Mainframe Technical Lead,64138,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Mainframe-Technical-Lead/64138-en_US
Service Desk Analyst - L2,87111,Ahmedabad,Gujarat,India,Cloud,https://careers.wipro.com/job/Service-Desk-Analyst-L2/87111-en_US
Cyber Security Analyst - L4,83645,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/83645-en_US
Integration Architect - L1,77313,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Integration-Architect-L1/77313-en_US
Cyber Security Analyst - L4,80361,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/80361-en_US
Functional Consultant - L1,62988,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/62988-en_US
Developer - L3,74050,Pune,Maharashtra,India,Engineering,https://careers.wipro.com/job/Developer-L3/74050-en_US
Cyber Security Analyst - L4,79069,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/79069-en_US
Administrator - L2,53669,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/53669-en_US
Administrator - L2,82018,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/82018-en_US
Administrator - L3,83197,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/83197-en_US
Lead Administrator - L2,67673,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L2/67673-en_US
Lead Administrator - L1,73529,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/73529-en_US
Management Trainee,75118,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Management-Trainee/75118-en_US
Lead Administrator - L1,87409,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87409-en_US
Lead Administrator - L1,87407,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87407-en_US
Lead Administrator - L1,84650,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/84650-en_US
Lead Administrator - L1,83767,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/83767-en_US
Administrator - L3,82916,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/82916-en_US
Lead Administrator - L1,61425,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/61425-en_US
Lead Administrator - L1,87403,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87403-en_US
Administrator - L1,73194,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L1/73194-en_US
AWS DevOps Engineer,68969,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/AWS-DevOps-Engineer/68969-en_US
VLSI Engineer - L3,82472,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/82472-en_US
Technical Lead - L1,87182,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/87182-en_US
System Engineer - L4,87253,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/System-Engineer-L4/87253-en_US
Administrator - L3,87255,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87255-en_US
Administrator - L3,87257,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87257-en_US
Data Analyst - L4,81396,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Data-Analyst-L4/81396-en_US
Automation Engineer - L3,81435,Bengaluru,Karnataka,India,Business Process,https://careers.wipro.com/job/Automation-Engineer-L3/81435-en_US
Administrator - L3,81447,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/81447-en_US
Integration Architect - L1,81466,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Integration-Architect-L1/81466-en_US
Cyber Security Analyst - L4,81472,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/81472-en_US
AWS Cloud Operations,81487,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/AWS-Cloud-Operations/81487-en_US
Functional Consultant - L1,81499,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/81499-en_US
Mainframe Technical Lead,81503,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Mainframe-Technical-Lead/81503-en_US
Technical Lead - L1,81504,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/81504-en_US
Risk Compliance & Governance Lead - L1,81528,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Risk-Compliance-&amp;-Governance-Lead-L1/81528-en_US
Administrator - L3,87334,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87334-en_US
Administrator - L2,87346,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87346-en_US
Administrator - L2,87348,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87348-en_US
Lead Administrator - L1,87358,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87358-en_US
Lead Administrator - L1,87360,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87360-en_US
Developer - L3,87187,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Developer-L3/87187-en_US
Snowflake Developer,87188,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Snowflake-Developer/87188-en_US
Lead Administrator - L1,87391,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87391-en_US
Lead Administrator - L1,87393,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87393-en_US
Lead Administrator - L1,87395,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87395-en_US
Lead Administrator - L1,87389,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87389-en_US
Developer - L3,84529,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/84529-en_US
Analyst - L1,82581,Pune,Maharashtra,India,Business Process,https://careers.wipro.com/job/Analyst-L1/82581-en_US
Administrator - L3,86097,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Administrator-L3/86097-en_US
Developer - L4,75460,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L4/75460-en_US
Administrator - L3,81145,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/81145-en_US
Administrator - L3,87289,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87289-en_US
Administrator - L3,87287,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87287-en_US
Administrator - L2,87315,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87315-en_US
Administrator - L2,87311,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87311-en_US
Principal Consultant - Tech & Impl - L1,86880,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Principal-Consultant-Tech-&amp;-Impl-L1/86880-en_US
Administrator - L2,82013,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L2/82013-en_US
Administrator - L2,87352,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87352-en_US
Administrator - L2,87354,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87354-en_US
Snowflake Architect,86501,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Snowflake-Architect/86501-en_US
Test Engineer - L3,87252,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/87252-en_US
Developer - L4,84834,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Developer-L4/84834-en_US
Security Architect - L1,55358,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Security-Architect-L1/55358-en_US
Solution Architect - L1,87423,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Solution-Architect-L1/87423-en_US
Technology Architect - L1,81929,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technology-Architect-L1/81929-en_US
Security Architect - L1,81761,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Security-Architect-L1/81761-en_US
Cyber Security Analyst - L3,81799,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/81799-en_US
Analyst - L3,81820,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Analyst-L3/81820-en_US
Administrator - L3,81822,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Administrator-L3/81822-en_US
