Timestamp,Role,Location,Company,Category,Job Link,Responsibilities,Qualifications,Apply Link
09/08/2025 18:33:20,Software Dev Engineer II,Bangalore_Embassy Tech Village,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Executive - Events & Partnership,Pune,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Manager - HRBP (Mumbai),Mumbai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Area Supervisor,Delhi,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Capex - Lead,Bangalore_Embassy Tech Village,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Senior Fleet Manager,Amritsar,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Sales Manager,Faridabad,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Lead - Maintenance,NCR,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Senior Executive - RBP,Hyderabad-Dwaraka Icon - City Office,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Senior Manager - Finance,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Deputy Unit Manager,Hyderabad,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Deputy Unit Manager,Delhi,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Area Supervisor,Hyderabad,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Sales Manager I,Mancherial,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Deputy Unit Manager,Pune,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Deputy Unit Manager,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Sr Executive - Relationship & Business Performance,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Manager - Finance,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:26,Senior Executive - Site Engineer,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Senior Executive - Site Engineer,Kolkata-Shaila Towers - SNO,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Senior Executive - Site Engineer,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Senior Executive - Site Engineer,NCR,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Area Supervisor,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Sr Executive - Relationship & Business Performance,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Lead- BD & Facilities,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Senior Executive - QHSE,NCR,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Senior Executive - Site Engineer,NCR,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Senior Executive - Site Engineer,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:32,Area Supervisor,Hyderabad,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Area Supervisor,Pune,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Area Supervisor,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Sr Executive - Relationship & Business Performance,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Vendor Development Chef,Mumbai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Vendor Development Chef,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Lead - BD & Facilities,Delhi,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:38,Sr Executive - Relationship & Business Performance,Madurai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:39,Sr Executive - Relationship & Business Performance,Erode,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:39,Onboarding Executive,Pune,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:39,Sr Executive - Relationship & Business Performance,Tirupati,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:45,Sr Executive - Relationship & Business Performance,Nellore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
